class	position	mc
pos1	85	0.058584402248192356
pos1	209	0.038445775525649095
pos1	191	0.053998460213236954
pos1	297	0.03706761030748857
pos1	486	0.037267769321945664
pos1	83	0.03807579976289946
pos1	188	0.03989654862039189
pos1	71	0.12049169108189206
pos1	34	0.03992162939463894
pos1	234	0.06200566055656324
pos1	1281	0.042222929556508686
pos1	61	0.04232322687453464
pos1	653	0.08870383922424797
pos1	125	0.04455007724069965
pos1	109	0.13707244116870068
pos1	1453	0.08160361837621118
pos1	153	0.10276692423487103
pos1	578	0.12101088571889329
pos1	402	0.03974598653919514
pos1	222	0.06727300756791597
pos1	239	0.02947622575890158
pos1	522	0.05260848323726363
pos1	60	0.06314520768781809
pos1	40	0.04677535869594707
pos1	184	0.04218919216719146
pos1	557	0.04234756790351438
pos1	441	0.09622829449629738
pos1	118	0.0360151883896078
pos1	92	0.09507550360030353
pos1	189	0.04066378830552456
pos1	199	0.11141816816179732
pos1	473	0.0884036084234217
pos1	480	0.34922193194709017
pos1	25	0.028162860853728308
pos1	438	0.05353484933013127
pos1	470	0.06365026906929451
pos1	103	0.17815210911769322
pos1	218	0.08538271646773911
pos1	695	0.09596006207307105
pos1	115	0.04437896880510713
pos1	505	0.037902023048179835
pos1	536	0.037601731682656334
pos1	127	0.050708146002954556
pos1	218	0.08890949126095739
pos1	157	0.08886507135512867
pos1	40	0.13691639001643022
pos1	121	0.029926111875289308
pos1	243	0.07748558385402096
pos1	54	0.06955093036464464
pos1	587	0.05611456308409581
pos1	220	0.03755231108467739
pos1	612	0.04740098008936219
pos1	481	0.042458139156392155
pos1	170	0.04709286425800743
pos1	1452	0.05641226301730554
pos1	152	0.10932176355931332
pos1	55	0.04938620513589855
pos1	455	0.03931474742953998
pos1	1106	0.03912539810762867
pos1	42	0.11025417627444262
pos1	239	0.052827907189567
pos1	520	0.03777838448313805
pos1	201	0.03870480588649876
pos1	556	0.055571395237948275
pos1	72	0.14909296179544898
pos1	178	0.195764892232713
pos1	315	0.06404804336954907
pos1	228	0.0551452436855259
pos1	44	0.060575862353314545
pos1	86	0.0581187390713413
pos1	140	0.22678948342507374
pos1	164	0.03677433822116563
pos1	275	0.14641839401216936
pos1	320	0.05869757854973465
pos1	230	0.08790293705087941
pos1	455	0.10732618610533891
pos1	355	0.0426848211905693
pos1	335	0.046043428154757544
pos1	39	0.03718766782132666
pos1	178	0.0792985053471835
pos1	59	0.055932877176960744
pos1	65	0.04861846933687622
pos1	944	0.04608443478198788
pos1	100	0.27494419117586627
pos1	366	0.07324665628787928
pos1	126	0.14035638702532058
pos1	157	0.17791210621948247
pos1	627	0.04215272448621998
pos1	527	0.05164384689849713
pos1	178	0.08553219555569559
pos1	256	0.03505840999347291
pos1	158	0.09483164746333399
pos1	34	0.08983379905056792
pos1	129	0.04483956916184123
pos1	81	0.03612310361696911
pos1	414	0.030953185982819865
pos1	149	0.03049121590154809
pos1	442	0.031039213236550428
pos1	1329	0.047452369805084355
pos1	628	0.04676702074922621
pos1	57	0.034457795300933444
pos1	183	0.04378077000979891
pos1	478	0.16994370627835662
pos1	430	0.06624511702579702
pos1	38	0.06950918084116713
pos1	399	0.04795879295892529
pos1	79	0.10294886907806088
pos1	169	0.028210356831898094
pos1	265	0.035208964729928925
pos1	109	0.04664645134220874
pos1	351	0.04217673364823623
pos1	128	0.07180938280573562
pos1	227	0.06935607519656602
pos1	153	0.03546575284540108
pos1	290	0.04233908431525352
pos1	94	0.04579977605332314
pos1	1335	0.033575753431800644
pos1	341	0.048707792723193394
pos1	420	0.08699367158994087
pos1	315	0.06632627330881292
pos1	788	0.09551855731830843
pos1	1319	0.04093667568325162
pos1	209	0.03828095483356866
pos1	28	0.028163545203412643
pos1	58	0.09545421023157358
pos1	139	0.03902467419823633
pos1	101	0.04713716317432218
pos1	90	0.12366657163125822
pos1	52	0.03758035511206609
pos1	1106	0.03400165921927138
pos1	519	0.039010958641825653
pos1	466	0.06073615532757771
pos1	269	0.07531683123157239
pos1	88	0.09361124580741316
pos1	69	0.05116154689678001
pos1	54	0.06538360845725044
pos1	163	0.09913290917572541
pos1	78	0.07243623030028272
pos1	100	0.08197174803876513
pos1	89	0.052470756282501786
pos1	653	0.05729317115400384
pos1	270	0.03248475892667908
pos1	201	0.024959683395321643
pos1	166	0.05711801078833575
pos1	141	0.04346622977872918
pos1	186	0.07107225562607575
pos1	43	0.18529486655752037
pos1	1151	0.038949852139526675
pos1	211	0.0774900693748694
pos1	630	0.07971565660214881
pos1	309	0.07108592940325414
pos1	53	0.042983879587671414
pos1	236	0.028842772760368434
pos1	599	0.08069507313273686
pos1	120	0.06475650240418646
pos1	488	0.06608854510761107
pos1	116	0.11993407927203859
pos1	404	0.0350159321301781
pos1	225	0.060069529325066574
pos1	1152	0.0445596322963867
pos1	236	0.05740844221142897
pos1	553	0.034140182113228404
pos1	267	0.0597336484233903
pos1	599	0.03614025146733776
pos1	121	0.06859164529805438
pos1	65	0.05515560390246845
pos1	119	0.03730376584618901
pos1	404	0.03967794066049982
pos1	1073	0.10183781788780477
pos1	257	0.171327322882206
pos1	126	0.057586948206501926
pos1	25	0.08461211375306338
pos1	480	0.042282447559437664
pos1	158	0.07408489413665148
pos1	278	0.06748626288020414
pos1	47	0.04419332455945386
pos1	370	0.23405791568230025
pos1	33	0.15728090425734492
pos1	27	0.04569793864479119
pos1	215	0.07861949423194124
pos1	207	0.05950950174796302
pos1	952	0.07942746016478225
pos1	314	0.21845076784703965
pos1	71	0.1255072042321659
pos1	46	0.09685323507347045
pos1	205	0.07445401703662757
pos1	109	0.11740270855495984
pos1	81	0.03916444834817769
pos1	44	0.046673407237592716
pos1	78	0.054019420580504886
pos1	58	0.09581225099427475
pos1	222	0.0667947045555561
pos1	21	0.06455865385952926
pos1	580	0.05388013423425821
pos1	96	0.05653483446124983
pos1	1020	0.05025985975425865
pos1	47	0.08795100399605843
pos1	327	0.10243912129118071
pos1	205	0.09173828489777493
pos1	75	0.2297606912448423
pos1	59	0.045376712099055784
pos1	467	0.028186914720986528
pos1	72	0.043862787445332875
pos1	81	0.04703470617456398
pos1	380	0.03333416104125465
pos1	24	0.2690807917397229
pos1	69	0.056401415474119664
pos1	861	0.058658398684592966
pos1	61	0.039270652894094614
pos1	182	0.039047235976015095
pos1	624	0.043471775506358445
pos1	116	0.046025795571508654
pos1	50	0.19362495561455653
pos1	485	0.15924890105280634
pos1	1200	0.043764023563740595
pos1	33	0.023554956313835595
pos1	281	0.04761295256663586
pos1	284	0.05035776081053287
pos1	190	0.03849530142884139
pos1	47	0.09216565628464372
pos1	166	0.052663109441438184
pos1	138	0.05970188286739745
pos1	20	0.14075923187289524
pos1	142	0.06069259410126787
pos1	326	0.028515255990358743
pos1	102	0.042218238624697486
pos1	383	0.03231899490866096
pos1	171	0.038166202668729415
pos1	25	0.16139246745098978
pos1	463	0.03336761708559563
pos1	26	0.054694773652925466
pos1	33	0.09569024860474601
pos1	359	0.0821694562684887
pos1	596	0.041716821834947314
pos1	164	0.04562449058946999
pos1	360	0.05948853887242186
pos1	149	0.10406490687963461
pos1	79	0.036018604631344174
pos1	585	0.030406907249231452
pos1	94	0.11179941390553698
pos1	317	0.08974599781252805
pos1	320	0.046202674610993
pos1	33	0.04778038555926851
pos1	71	0.1542055108407215
pos1	148	0.09370701029329807
pos1	616	0.036664482897002325
pos1	101	0.11766702004813084
pos1	196	0.05405072645079336
pos1	938	0.04582946224036139
pos1	75	0.18384745571963287
pos1	178	0.04244676168494513
pos1	150	0.03999922251672832
pos1	111	0.08777660684502238
pos1	439	0.07906168629952616
pos1	113	0.07703604973021519
pos1	166	0.07453986266374454
pos1	543	0.16540700052149018
pos1	167	0.10760708738780382
pos1	230	0.05134915209265023
pos1	315	0.04366152936097334
pos1	73	0.03837023856831838
pos1	131	0.06991692766325767
pos1	88	0.07185109383586637
pos1	340	0.04103646441657031
pos1	102	0.08694176594477064
pos1	82	0.0549483983761093
pos1	27	0.09170812097726294
pos1	575	0.042561063739237646
pos1	63	0.09458429888544577
pos1	751	0.060509560110521415
pos1	55	0.06251207107433121
pos1	206	0.07861870361935246
pos1	34	0.061514842866594345
pos1	52	0.08513930149617775
pos1	114	0.05922893524857235
pos1	1350	0.03331182044880394
pos1	32	0.08843576881659637
pos1	122	0.03046385999986806
pos1	44	0.11942938592054216
pos1	174	0.1078060392762898
pos1	467	0.08564759660748823
pos1	81	0.05101402627335385
pos1	179	0.046103820423728854
pos1	180	0.05607827816750791
pos1	42	0.04740942048768898
pos1	29	0.03611137681870558
pos1	273	0.03846765836543982
pos1	88	0.18392641405253998
pos1	53	0.0847540803591159
pos1	375	0.03891777750302966
pos1	57	0.2415508924749883
pos1	301	0.05910887377086794
pos1	363	0.07966982877580801
pos1	344	0.07662791950176794
pos1	844	0.05344585199403229
pos1	30	0.118372395652999
pos1	84	0.2149869380760534
pos1	1088	0.07053872950016833
pos1	498	0.03548342766089297
pos1	1377	0.05266214043830553
pos1	166	0.05250708266826195
pos1	166	0.11992891100190366
pos1	407	0.040340337247196524
pos1	123	0.06230859207546044
pos1	83	0.13350314640030855
pos1	466	0.12441856344649317
pos1	1707	0.12937032430442771
pos1	172	0.10099749242736071
pos1	271	0.08202905457514784
pos1	102	0.034528507593189296
pos1	118	0.03132557370152106
pos1	53	0.040419071901325834
pos1	435	0.07061456147854074
pos1	56	0.03850409850364983
pos1	918	0.039557769084151824
pos1	289	0.026663886505314104
pos1	383	0.033232399989397164
pos1	162	0.05515765669904029
pos1	542	0.11359462167988756
pos1	288	0.05464221325424096
pos1	31	0.06329745452078307
pos1	85	0.12373484929063376
pos1	249	0.035016003267922625
pos1	56	0.07719884662407837
pos1	283	0.07383745543317045
pos1	120	0.04183132783968502
pos1	346	0.03257403969829094
pos1	721	0.034272502327828636
pos1	304	0.05850480602380854
pos1	610	0.0376454566932645
pos1	817	0.21824356596672367
pos1	437	0.026857082696596812
pos1	160	0.045648775459796016
pos1	240	0.04401688660028788
pos1	579	0.09731847991157123
pos1	120	0.20358957568778516
pos1	96	0.04632265665344535
pos1	61	0.28507180779196645
pos1	435	0.04223138236593829
pos1	133	0.05726293750644917
pos1	235	0.05455179600426369
pos1	86	0.056080018265043496
pos1	224	0.06112260230552721
pos1	29	0.16828685259711848
pos1	641	0.0485461424228078
pos1	72	0.03394728910061465
pos1	525	0.21596970288698855
pos1	548	0.06489402030993731
pos1	123	0.07620590630631648
pos1	292	0.05508779387599605
pos1	486	0.0388815500354333
pos1	126	0.0741667697292565
pos1	387	0.08865439998560883
pos1	78	0.05898874964569278
pos1	371	0.04302897600830493
pos1	228	0.13478546886545192
pos1	90	0.07192211485060461
pos1	69	0.0497917967098113
pos1	249	0.03780529503057339
pos1	684	0.03575592952127597
pos1	175	0.06220036214361611
pos1	411	0.07980381717751141
pos1	120	0.19983563796324866
pos1	454	0.03584220525061488
pos1	285	0.028807037825257713
pos1	49	0.03320571402085187
pos1	23	0.16464441858874088
pos1	122	0.030380346451273577
pos1	142	0.05646995860447455
pos1	688	0.05006716609328022
pos1	1042	0.06909253669087534
pos1	214	0.050874921328750655
pos1	196	0.15379966534422979
pos1	99	0.09130182066680877
pos1	46	0.030598327582875163
pos1	114	0.05547325712420328
pos1	362	0.0629429311035076
pos1	219	0.1047692999501093
pos1	69	0.1487263655810818
pos1	154	0.034961095168918196
pos1	575	0.04476520920704463
pos1	533	0.06069910890443219
pos1	284	0.05818105905138682
pos1	104	0.18816229011820104
pos1	68	0.13157232910586195
pos1	216	0.044388216718258905
pos1	410	0.035086692773719126
pos1	202	0.09957800561231811
pos1	133	0.040512131488066504
pos1	1176	0.1341098086709467
pos1	377	0.04999766107956325
pos1	464	0.04773421244237985
pos1	104	0.07324560913490796
pos1	128	0.04018048714641581
pos1	256	0.08127973991363024
pos1	398	0.04807223732666411
pos1	824	0.03606192662455666
pos1	182	0.130150104384563
pos1	29	0.07117645360865826
pos1	60	0.06942913919013631
pos1	298	0.06065235171383859
pos1	745	0.12988029590527328
pos1	64	0.13171689388060212
pos1	484	0.13747273170281504
pos1	54	0.07458126830430556
pos1	324	0.03207546097840739
pos1	32	0.04177269635640892
pos1	255	0.04869187557769102
pos1	24	0.03273400411406269
pos1	35	0.15003111581874284
pos1	174	0.04077268889830018
pos1	516	0.034734633757527854
pos1	393	0.03487263760140675
pos1	674	0.056398312421558405
pos1	58	0.1829626749237672
pos1	150	0.050263572355336295
pos1	38	0.10166698983173417
pos1	164	0.03385903782443032
pos1	84	0.05040947093980681
pos1	125	0.07677308205941667
pos1	62	0.21689414227136425
pos1	871	0.051608136543010046
pos1	62	0.12588797172478194
pos1	54	0.04901677459056084
pos1	744	0.15535978318074503
pos1	800	0.03362638324136292
pos1	152	0.038227480179703344
pos1	379	0.1100490938822009
pos1	357	0.03782088779865767
pos1	29	0.04153612345616553
pos1	251	0.0628023620426105
pos1	484	0.04185560803879885
pos1	374	0.10741190301360266
pos1	409	0.033646115894413575
pos1	32	0.06090396931114686
pos1	462	0.1443168877205879
pos1	370	0.06528549179473582
pos1	362	0.08518739892281557
pos1	135	0.05484572238923626
pos1	304	0.10526243718713367
pos1	272	0.07061996827935163
pos1	151	0.057702775292044095
pos1	365	0.03988255910087387
pos1	690	0.1031991771330663
pos1	350	0.047678025877276244
pos1	107	0.08110101662682927
pos1	265	0.04438519275561542
pos1	48	0.08658606655320049
pos1	59	0.05099488966976245
pos1	406	0.037615431149717285
pos1	22	0.03265160930612434
pos1	319	0.25050654318045745
pos1	50	0.04669736340462268
pos1	743	0.04121317865435043
pos1	121	0.04019662274400298
pos1	25	0.060066178417016995
pos1	46	0.07970078942302655
pos1	479	0.07496025061168167
pos1	445	0.03160141876812565
pos1	121	0.04332920912463805
pos1	200	0.08288093969619374
pos1	152	0.050403449279631134
pos1	178	0.10492627951670437
pos1	151	0.04627448568846637
pos1	93	0.04430094322509041
pos1	79	0.033357337406400824
pos1	136	0.07631866948803843
pos1	143	0.14573925705825783
pos1	270	0.03189451927054484
pos1	66	0.03647102982000289
pos1	602	0.055266909046740136
pos1	99	0.05303319765361239
pos1	131	0.030333073186427306
pos1	339	0.04959185782800219
pos1	40	0.046689082058732706
pos1	203	0.031701600005507355
pos1	40	0.16356727488860132
pos1	76	0.06245989302932329
pos1	26	0.13359228247352986
pos1	1382	0.031808302172858675
pos1	100	0.0345936616068328
pos1	93	0.036854105764284446
pos1	67	0.102306734357567
pos1	396	0.06712329537366746
pos1	112	0.02996826479862479
pos1	700	0.055216646301703635
pos1	356	0.045076500744013086
pos1	889	0.025563202769064767
pos1	232	0.03570883556753653
pos1	351	0.0668734365566075
pos1	482	0.05087188211408449
pos1	161	0.04978383354213182
pos1	24	0.03191273495711999
pos1	492	0.04592456581065243
pos1	106	0.06094793490490494
pos1	230	0.03691741729626434
pos1	479	0.0536885708524375
pos1	141	0.054215900771127694
pos1	143	0.08214279606222823
pos1	447	0.09911750460417189
pos1	76	0.061187396096559314
pos1	164	0.07039227694284322
pos1	109	0.06364137767513227
pos1	47	0.26214628785182725
pos1	190	0.07281370888468885
pos1	265	0.03562328307637864
pos1	85	0.05753609606607851
pos1	32	0.2725510395264447
pos1	91	0.16184130992833218
pos1	82	0.050499797991788775
pos1	401	0.06350158195666694
pos1	106	0.026709498114911506
pos1	83	0.03978997291396578
pos1	42	0.03315616468356907
pos1	365	0.16800329440171236
pos1	155	0.04347793831694085
pos1	55	0.34213104519438264
pos1	48	0.03289764541569991
pos1	236	0.04394456638825355
pos1	229	0.07815604318195508
pos1	83	0.03878210580515113
pos1	94	0.04323274288893061
pos1	58	0.037365783937903345
pos1	201	0.02786185679556012
pos1	79	0.02953966938847313
pos1	230	0.049862587449278316
pos1	306	0.038697660946571885
pos1	231	0.04359891062098989
pos1	384	0.11659875134274404
pos1	91	0.07760417828942172
pos1	566	0.04255617972740109
pos1	38	0.1237891489544511
pos1	588	0.07085144635002376
pos1	239	0.04896612294730587
pos1	145	0.07659704448900907
pos1	570	0.0848369359308138
pos1	592	0.032026572138981906
pos1	124	0.06630535183004165
pos1	264	0.03688404342534311
pos1	108	0.1309580706147764
pos1	302	0.07892528702982547
pos1	119	0.142822144208307
pos1	229	0.05659739529737714
pos1	171	0.0708938872352797
pos1	470	0.03711952382466651
pos1	98	0.03403924636869555
pos1	65	0.2818568054897339
pos1	225	0.08344395234744402
pos1	191	0.0412271330613961
pos1	184	0.08673076570669941
pos1	25	0.08001912722434021
pos1	125	0.08146537377123948
pos1	251	0.06348273387753714
pos1	221	0.05188115247219896
pos1	182	0.03488988878867014
pos1	548	0.04527538087463446
pos1	207	0.16632286809285277
pos1	257	0.032354459916932976
pos1	539	0.04380425602575358
pos1	57	0.16604565829074583
pos1	412	0.03340264721275695
pos1	183	0.05543559209010917
pos1	1022	0.03701290405570507
pos1	76	0.26017343387901043
pos1	37	0.05825287098877388
pos1	105	0.03479711169243882
pos1	62	0.07603199330516879
pos1	40	0.0861249240721736
pos1	393	0.04264335681067907
pos1	394	0.024870970555178794
pos1	97	0.04853899748288092
pos1	310	0.11954515958067391
pos1	293	0.24179495553330418
pos1	319	0.04145494574450584
pos1	125	0.09810368815558734
pos1	38	0.0412789222081855
pos1	55	0.051131041456820105
pos1	66	0.054501365473934416
pos1	308	0.045918739393441106
pos1	99	0.05373988984815168
pos1	43	0.06932540219628347
pos1	30	0.028609064600151928
pos1	246	0.0466458555177196
pos1	239	0.07604864894087493
pos1	125	0.021781339425978038
pos1	67	0.12524240355210933
pos1	65	0.09090442722750956
pos1	183	0.14659916090005842
pos1	73	0.1997693301688791
pos1	222	0.04947542430495661
pos1	249	0.10899197974217117
pos1	75	0.034842758572000795
pos1	311	0.07086630271844106
pos1	537	0.10650449471604606
pos1	152	0.03413227646694276
pos1	397	0.043295954140006726
pos1	234	0.04044261696666978
pos1	223	0.03259462368611981
pos1	126	0.03185747162946384
pos1	91	0.23710423248484244
pos1	94	0.04242208178959533
pos1	486	0.03980619790934933
pos1	217	0.11538741756107151
pos1	223	0.029741269350302343
pos1	541	0.07264636395462354
pos1	667	0.049067378305191624
pos1	289	0.13804819994208647
pos1	67	0.07110856979349937
pos1	435	0.14209766154805573
pos1	35	0.20219581081166424
pos1	297	0.05852612317523472
pos1	231	0.04291914925207213
pos1	380	0.082556732602719
pos1	723	0.04539316889770606
pos1	543	0.05362646933223985
pos1	68	0.12197976402445738
pos1	32	0.09186545835318531
pos1	187	0.03401132017984112
pos1	420	0.0794321578583423
pos1	101	0.02378626041269491
pos1	281	0.10365295907754309
pos1	311	0.08813102617009554
pos1	62	0.1767640888659722
pos1	372	0.03504673425222683
pos1	106	0.07950951134228529
pos1	73	0.03467694018849316
pos1	55	0.10430616713804834
pos1	468	0.2299035941050238
pos1	595	0.09949427509474307
pos1	566	0.08198518781446372
pos1	43	0.051617085458566137
pos1	25	0.07364352318755486
pos1	115	0.1560183168087205
pos1	353	0.03333593103725708
pos1	455	0.07561301572630211
pos1	76	0.04302558859966776
pos1	34	0.07915160455264128
pos1	315	0.09067407584190362
pos1	86	0.07570482362663433
pos1	53	0.066337216043954
pos1	186	0.048137519388943034
pos1	168	0.040737630895730716
pos1	259	0.01648508458656521
pos1	23	0.04242626839793801
pos1	449	0.06007840592021688
pos1	143	0.049763564821327155
pos1	1748	0.06893421410210653
pos1	532	0.04735478425349201
pos1	111	0.0493003413935344
pos1	347	0.07155076822554728
pos1	25	0.06330912873403373
pos1	1098	0.05116707208105434
pos1	65	0.06109196058690236
pos1	396	0.02985577688303551
pos1	100	0.0365122137402057
pos1	90	0.06631501956504786
pos1	724	0.08617589567411565
pos1	132	0.0571964623170122
pos1	623	0.14140157337485512
pos1	301	0.05612662843866939
pos1	71	0.043589285420523545
pos1	106	0.1793656063698097
pos1	514	0.05238641145234522
pos1	99	0.11026574169207488
pos1	65	0.033189072512086026
pos1	177	0.1038535882430754
pos1	29	0.044852541809317165
pos1	126	0.055429121502048005
pos1	327	0.02577686226872226
pos1	269	0.03256243049597956
pos1	216	0.049441697461175736
pos1	48	0.05273660429253807
pos1	128	0.02814202379148124
pos1	230	0.06325915257549002
pos1	369	0.23561082676311765
pos1	186	0.12370069541544527
pos1	326	0.0979421237997214
pos1	85	0.10452658318224066
pos1	195	0.04148725759596585
pos1	196	0.025413394619790374
pos1	545	0.08286861860143653
pos1	257	0.021730417473422026
pos1	80	0.09581132651630529
pos1	104	0.039222497290668755
pos1	386	0.04057441547035087
pos1	449	0.03657850236664808
pos1	294	0.03870975652235989
pos1	627	0.04635284449818672
pos1	341	0.0338180099260485
pos1	399	0.0495728067063026
pos1	42	0.03000739794039013
pos1	326	0.09821675457569301
pos1	58	0.058400231971846926
pos1	126	0.0796641350187295
pos1	212	0.0592705925559202
pos1	377	0.06001726412536673
pos1	408	0.03884360700972633
pos1	74	0.3162205802937819
pos1	60	0.05884719335381491
pos1	125	0.0463817721418052
pos1	249	0.04926200771664335
pos1	217	0.05476339723593828
pos1	74	0.09078965911812521
pos1	70	0.05229282322768123
pos1	369	0.07238589537964513
pos1	48	0.1495483724407169
pos1	74	0.0708018473986292
pos1	187	0.032438290915941366
pos1	233	0.04288483715684948
pos1	43	0.05311961661120714
pos1	289	0.08941171121427943
pos1	53	0.03486486470034381
pos1	46	0.13566478558945796
pos1	77	0.12054793129737623
pos1	437	0.03773053738498757
pos1	293	0.07674183482078095
pos1	422	0.10432230874207676
pos1	684	0.07202303588121536
pos1	60	0.15430342966690871
pos1	127	0.03589192517883609
pos1	486	0.028304057008084638
pos1	102	0.04090713802848896
pos1	182	0.03802093015724179
pos1	98	0.03690947855564063
pos1	426	0.03535866163502663
pos1	257	0.04104898399036161
pos1	122	0.06296297629033919
pos1	45	0.05227436439210415
pos1	172	0.0562240284124693
pos1	361	0.03226387827522492
pos1	194	0.05017746365598253
pos1	56	0.049550972680424854
pos1	271	0.0714755156242925
pos1	63	0.12088947287169205
pos1	117	0.051432168892411555
pos1	80	0.12217037506279933
pos1	258	0.05336227772324837
pos1	144	0.07465508433202793
pos1	79	0.14611362547033196
pos1	23	0.14514170613742158
pos1	166	0.08363080189063
pos1	2093	0.0549310889523431
pos1	659	0.05900943384202317
pos1	42	0.08494128603882893
pos1	115	0.039869902030482164
pos1	218	0.02059029338046974
pos1	129	0.0672032120840054
pos1	107	0.04052712987949163
pos1	21	0.10068635706478113
pos1	436	0.02863237017215421
pos1	41	0.03629005789585029
pos1	359	0.04092185949366888
pos1	91	0.09434866448243573
pos1	130	0.08572489788888073
pos1	103	0.03389892858905247
pos1	436	0.023041230180112452
pos1	537	0.09169559013790195
pos1	227	0.04918769912892423
pos1	728	0.1068037320739963
pos1	1518	0.060560044781370094
pos1	56	0.04261602643362617
pos1	178	0.038411311662081074
pos1	300	0.04217965911045248
pos1	90	0.16161742398425977
pos1	52	0.03473026985621267
pos1	34	0.06547670791276554
pos1	58	0.0685876189776959
pos1	60	0.07529388506929512
pos1	427	0.0721696526650159
pos1	173	0.2515434608681368
pos1	65	0.04362709319273462
pos1	263	0.036160775043037253
pos1	247	0.040136118085321935
pos1	171	0.11571548027628975
pos1	349	0.03055139649287104
pos1	174	0.02414915697425349
pos1	436	0.06690179153689546
pos1	219	0.10642295234045729
pos1	116	0.07066698465848116
pos1	84	0.07053655645456648
pos1	104	0.05723086963946413
pos1	625	0.03938388919002971
pos1	325	0.04547470183801741
pos1	180	0.08632539653605015
pos1	464	0.03324992094600704
pos1	515	0.047678854875535324
pos1	190	0.03241019082767642
pos1	50	0.03790981737788649
pos1	211	0.04574574392843525
pos1	178	0.07291585567109732
pos1	119	0.1398807468803915
pos1	445	0.04141608230460907
pos1	42	0.24597407468603802
pos1	813	0.09887793521164416
pos1	111	0.07392084437371865
pos1	634	0.065463485796716
pos1	515	0.03516253910892642
pos1	106	0.06904688776566803
pos1	21	0.06559943781440174
pos1	177	0.04597304182763007
pos1	162	0.056953302855739914
pos1	229	0.06913713692029246
pos1	29	0.031165478981321864
pos1	531	0.09334310696305655
pos1	133	0.2948232262503147
pos1	186	0.037487849305413566
pos1	1167	0.10806247661711549
pos1	1120	0.05853498413589995
pos1	31	0.0684727167377621
pos1	963	0.04432248469023789
pos1	218	0.03343283794823384
pos1	235	0.056721954456687616
pos1	456	0.19674121374800316
pos1	75	0.07400625830783304
pos1	553	0.07592384931784413
pos1	138	0.038397159921534384
pos1	772	0.02822825732385136
pos1	364	0.033452889342036156
pos1	69	0.12234391722832143
pos1	23	0.048962011405299856
pos1	806	0.04985676068673278
pos1	362	0.0354401444583997
pos1	249	0.05983681821357065
pos1	409	0.032475675980486875
pos1	538	0.1271168263828988
pos1	99	0.06847728089858805
pos1	37	0.06419654799564936
pos1	99	0.08742619527981293
pos1	40	0.09867163054908525
pos1	574	0.03407317128646159
pos1	119	0.10029792657512543
pos1	49	0.031397230682454744
pos1	56	0.09262600299173089
pos1	37	0.06037309993855249
pos1	165	0.05675965502591504
pos1	50	0.03290400628757984
pos1	373	0.021500003275090013
pos1	532	0.08567204276652686
pos1	262	0.03839400432885153
pos1	268	0.051297612401746906
pos1	47	0.10120007209042674
pos1	81	0.23490284941313289
pos1	368	0.19729505341255807
pos1	218	0.15078889816886754
pos1	133	0.20434455339995217
pos1	200	0.04037494369631365
pos1	100	0.04065926918258724
pos1	42	0.10313787698043762
pos1	823	0.03444368986602651
pos1	382	0.031020973150430523
pos1	336	0.11834507155531919
pos1	452	0.04183407228272016
pos1	78	0.11023267524837382
pos1	272	0.11635688756484186
pos1	297	0.12449291279603858
pos1	96	0.05136486317672003
pos1	160	0.03082661986502513
pos1	154	0.09750201478426246
pos1	252	0.19162305510500255
pos1	79	0.07114688075633334
pos1	140	0.09703230249566909
pos1	63	0.06282423856282955
pos1	63	0.03997324585995329
pos1	175	0.060288554858784205
pos1	778	0.03719870593626472
pos1	67	0.05032912200143606
pos1	28	0.05527035312861043
pos1	22	0.07018722166293896
pos1	502	0.10282016851568758
pos1	96	0.16361710115212946
pos1	593	0.040396884520126054
pos1	629	0.07385797295446693
pos1	67	0.03608502625056608
pos1	39	0.05280117804377516
pos1	53	0.06237049906780273
pos1	982	0.03375821130593982
pos1	217	0.04285818234959777
pos1	42	0.08244215860345354
pos1	94	0.25313545639410034
pos1	200	0.181542045531065
pos1	154	0.20683388505661035
pos1	142	0.12393155520567962
pos1	945	0.03225992830661648
pos1	301	0.07879691337544818
pos1	39	0.054836555814031185
pos1	332	0.0622596397081999
pos1	412	0.032832287941750075
pos1	63	0.048380277971318074
pos1	29	0.10715261971821503
pos1	25	0.04097006600154437
pos1	55	0.06904415100187426
pos1	184	0.11218168482068012
pos1	136	0.04392492515113367
pos1	28	0.03309957127025513
pos1	136	0.03590499667207342
pos1	106	0.03946693699359238
pos1	99	0.05913142516836573
pos1	473	0.06270219711954868
pos1	61	0.03544329811803814
pos1	290	0.059534245304199575
pos1	126	0.061473760147858346
pos1	167	0.11172346630914809
pos1	76	0.11738011114919471
pos1	192	0.061747623765782245
pos1	519	0.07466588587963403
pos1	23	0.06868659891853933
pos1	790	0.05896561010601772
pos1	66	0.07202053890813566
pos1	82	0.043580206080175904
pos1	79	0.05024120886382525
pos1	75	0.03804374711266294
pos1	956	0.04737030024716532
pos1	654	0.17346899460393841
pos1	47	0.039378904169492766
pos1	371	0.05421705367148944
pos1	383	0.10944531956847299
pos1	35	0.044826237249444935
pos1	1116	0.052965091447877526
pos1	218	0.11376164250546648
pos1	183	0.0489441966926109
pos1	125	0.047402916077493217
pos1	133	0.0622481007230701
pos1	164	0.05117314989988372
pos1	114	0.06941339283610189
pos1	204	0.08219614113946268
pos1	51	0.11409002292850405
pos1	122	0.0359517689219233
pos1	114	0.1288123696770255
pos1	255	0.05480517602293918
pos1	263	0.06028209515383037
pos1	121	0.0960740969612792
