class	cluster	position	mc
DT_cl	1	1453	0.08160361837621118
DT_cl	1	153	0.10276692423487103
DT_cl	1	578	0.12101088571889329
DT_cl	1	402	0.03974598653919514
DT_cl	1	222	0.06727300756791597
DT_cl	1	522	0.05260848323726363
DT_cl	1	60	0.06314520768781809
DT_cl	1	40	0.04677535869594707
DT_n	0	184	0.04218919216719146
DT_cl	1	557	0.04234756790351438
DT_cl	1	441	0.09622829449629738
DT_cl	1	118	0.0360151883896078
DT_cl	1	92	0.09507550360030353
DT_cl	1	189	0.04066378830552456
DT_cl	1	199	0.11141816816179732
DT_cl	1	473	0.0884036084234217
DT_cl	1	480	0.34922193194709017
DT_cl	1	438	0.05353484933013127
DT_cl	1	470	0.06365026906929451
DT_cl	1	103	0.17815210911769322
DT_cl	1	218	0.08538271646773911
DT_cl	1	695	0.09596006207307105
DT_cl	1	115	0.04437896880510713
DT_cl	1	505	0.037902023048179835
DT_cl	1	536	0.037601731682656334
DT_cl	1	127	0.050708146002954556
DT_cl	1	218	0.08890949126095739
DT_cl	1	157	0.08886507135512867
DT_cl	1	40	0.13691639001643022
DT_cl	1	243	0.07748558385402096
DT_cl	1	54	0.06955093036464464
DT_cl	1	587	0.05611456308409581
DT_n	0	220	0.03755231108467739
DT_n	0	612	0.04740098008936219
DT_cl	1	481	0.042458139156392155
DT_cl	1	170	0.04709286425800743
DT_cl	1	1452	0.05641226301730554
DT_cl	1	152	0.10932176355931332
DT_n	0	55	0.04938620513589855
DT_cl	1	455	0.03931474742953998
DT_n	0	1106	0.03912539810762867
DT_cl	1	42	0.11025417627444262
DT_cl	1	239	0.052827907189567
DT_cl	1	520	0.03777838448313805
DT_cl	1	201	0.03870480588649876
DT_cl	1	556	0.055571395237948275
DT_cl	1	72	0.14909296179544898
DT_cl	1	178	0.195764892232713
DT_cl	1	315	0.06404804336954907
DT_cl	1	228	0.0551452436855259
DT_cl	1	44	0.060575862353314545
DT_cl	1	86	0.0581187390713413
DT_cl	1	140	0.22678948342507374
DT_n	0	164	0.03677433822116563
DT_cl	1	275	0.14641839401216936
DT_cl	1	320	0.05869757854973465
DT_cl	1	230	0.08790293705087941
DT_cl	1	455	0.10732618610533891
DT_cl	1	355	0.0426848211905693
DT_cl	1	335	0.046043428154757544
DT_n	0	39	0.03718766782132666
DT_cl	1	178	0.0792985053471835
DT_cl	1	59	0.055932877176960744
DT_cl	1	65	0.04861846933687622
DT_n	0	944	0.04608443478198788
DT_cl	1	100	0.27494419117586627
DT_cl	1	366	0.07324665628787928
DT_cl	1	126	0.14035638702532058
DT_cl	1	157	0.17791210621948247
DT_cl	1	627	0.04215272448621998
DT_cl	1	527	0.05164384689849713
DT_cl	1	178	0.08553219555569559
DT_cl	1	256	0.03505840999347291
DT_cl	1	158	0.09483164746333399
DT_cl	1	34	0.08983379905056792
DT_cl	1	129	0.04483956916184123
DT_cl	1	81	0.03612310361696911
DT_cl	1	1329	0.047452369805084355
DT_cl	1	628	0.04676702074922621
DT_n	0	57	0.034457795300933444
DT_cl	1	183	0.04378077000979891
DT_cl	1	478	0.16994370627835662
DT_cl	1	430	0.06624511702579702
DT_cl	1	38	0.06950918084116713
DT_cl	1	399	0.04795879295892529
DT_cl	1	79	0.10294886907806088
DT_cl	1	265	0.035208964729928925
DT_cl	1	109	0.04664645134220874
DT_cl	1	351	0.04217673364823623
DT_cl	1	128	0.07180938280573562
DT_cl	1	227	0.06935607519656602
DT_cl	1	153	0.03546575284540108
DT_cl	1	290	0.04233908431525352
DT_cl	1	94	0.04579977605332314
DT_cl	1	341	0.048707792723193394
DT_cl	1	420	0.08699367158994087
DT_cl	1	315	0.06632627330881292
DT_cl	1	788	0.09551855731830843
DT_cl	1	1319	0.04093667568325162
DT_n	0	209	0.03828095483356866
DT_cl	1	58	0.09545421023157358
DT_cl	1	139	0.03902467419823633
DT_cl	1	101	0.04713716317432218
DT_cl	1	90	0.12366657163125822
DT_cl	1	52	0.03758035511206609
DT_cl	1	519	0.039010958641825653
DT_cl	1	466	0.06073615532757771
DT_cl	1	269	0.07531683123157239
DT_cl	1	88	0.09361124580741316
DT_n	0	69	0.05116154689678001
DT_cl	1	54	0.06538360845725044
DT_cl	1	163	0.09913290917572541
DT_cl	1	78	0.07243623030028272
DT_cl	1	100	0.08197174803876513
DT_cl	1	89	0.052470756282501786
DT_cl	1	653	0.05729317115400384
DT_cl	1	166	0.05711801078833575
DT_cl	1	141	0.04346622977872918
DT_cl	1	186	0.07107225562607575
DT_cl	1	43	0.18529486655752037
DT_n	0	1151	0.038949852139526675
DT_cl	1	211	0.0774900693748694
DT_cl	1	630	0.07971565660214881
DT_cl	1	309	0.07108592940325414
DT_n	0	53	0.042983879587671414
DT_cl	1	599	0.08069507313273686
DT_cl	1	120	0.06475650240418646
DT_cl	1	488	0.06608854510761107
DT_cl	1	116	0.11993407927203859
DT_cl	1	404	0.0350159321301781
DT_cl	1	225	0.060069529325066574
DT_cl	1	1152	0.0445596322963867
DT_cl	1	236	0.05740844221142897
DT_cl	1	267	0.0597336484233903
DT_cl	1	599	0.03614025146733776
DT_cl	1	121	0.06859164529805438
DT_cl	1	65	0.05515560390246845
DT_cl	1	119	0.03730376584618901
DT_cl	1	404	0.03967794066049982
DT_cl	1	1073	0.10183781788780477
DT_cl	1	257	0.171327322882206
DT_n	0	126	0.057586948206501926
DT_cl	1	25	0.08461211375306338
DT_cl	1	480	0.042282447559437664
DT_cl	1	158	0.07408489413665148
DT_cl	1	278	0.06748626288020414
DT_cl	1	47	0.04419332455945386
DT_cl	1	370	0.23405791568230025
DT_cl	1	33	0.15728090425734492
DT_cl	1	27	0.04569793864479119
DT_cl	1	215	0.07861949423194124
DT_cl	1	207	0.05950950174796302
DT_cl	1	952	0.07942746016478225
DT_cl	1	314	0.21845076784703965
DT_cl	1	71	0.1255072042321659
DT_cl	1	46	0.09685323507347045
DT_cl	1	205	0.07445401703662757
DT_cl	1	109	0.11740270855495984
DT_cl	1	81	0.03916444834817769
DT_cl	1	44	0.046673407237592716
DT_cl	1	78	0.054019420580504886
DT_cl	1	58	0.09581225099427475
DT_cl	1	222	0.0667947045555561
DT_cl	1	21	0.06455865385952926
DT_cl	1	580	0.05388013423425821
DT_cl	1	96	0.05653483446124983
DT_cl	1	1020	0.05025985975425865
DT_cl	1	47	0.08795100399605843
DT_cl	1	327	0.10243912129118071
DT_cl	1	205	0.09173828489777493
DT_cl	1	75	0.2297606912448423
DT_cl	1	59	0.045376712099055784
DT_cl	1	72	0.043862787445332875
DT_cl	1	81	0.04703470617456398
DT_cl	1	24	0.2690807917397229
DT_cl	1	69	0.056401415474119664
DT_cl	1	861	0.058658398684592966
DT_n	0	61	0.039270652894094614
DT_cl	1	182	0.039047235976015095
DT_cl	1	624	0.043471775506358445
DT_cl	1	116	0.046025795571508654
DT_cl	1	50	0.19362495561455653
DT_cl	1	485	0.15924890105280634
DT_cl	1	1200	0.043764023563740595
DT_cl	1	281	0.04761295256663586
DT_cl	1	284	0.05035776081053287
DT_n	0	190	0.03849530142884139
DT_cl	1	47	0.09216565628464372
DT_cl	1	166	0.052663109441438184
DT_cl	1	138	0.05970188286739745
DT_cl	1	20	0.14075923187289524
DT_cl	1	142	0.06069259410126787
DT_cl	1	102	0.042218238624697486
DT_cl	1	171	0.038166202668729415
DT_cl	1	25	0.16139246745098978
DT_cl	1	26	0.054694773652925466
DT_cl	1	33	0.09569024860474601
DT_cl	1	359	0.0821694562684887
DT_n	0	596	0.041716821834947314
DT_cl	1	164	0.04562449058946999
DT_cl	1	360	0.05948853887242186
DT_n	0	149	0.10406490687963461
DT_n	0	79	0.036018604631344174
DT_cl	1	94	0.11179941390553698
DT_cl	1	317	0.08974599781252805
DT_cl	1	320	0.046202674610993
DT_cl	1	33	0.04778038555926851
DT_cl	1	71	0.1542055108407215
DT_cl	1	148	0.09370701029329807
DT_n	0	616	0.036664482897002325
DT_cl	1	101	0.11766702004813084
DT_cl	1	196	0.05405072645079336
DT_cl	1	938	0.04582946224036139
DT_cl	1	75	0.18384745571963287
DT_cl	1	178	0.04244676168494513
DT_cl	1	150	0.03999922251672832
DT_cl	1	111	0.08777660684502238
DT_cl	1	439	0.07906168629952616
DT_cl	1	113	0.07703604973021519
DT_cl	1	166	0.07453986266374454
DT_cl	1	543	0.16540700052149018
DT_cl	1	167	0.10760708738780382
DT_cl	1	230	0.05134915209265023
DT_n	0	315	0.04366152936097334
DT_cl	1	73	0.03837023856831838
DT_cl	1	131	0.06991692766325767
DT_cl	1	88	0.07185109383586637
DT_n	0	340	0.04103646441657031
DT_cl	1	102	0.08694176594477064
DT_cl	1	82	0.0549483983761093
DT_cl	1	27	0.09170812097726294
DT_n	0	575	0.042561063739237646
DT_cl	1	63	0.09458429888544577
DT_cl	1	751	0.060509560110521415
DT_cl	1	55	0.06251207107433121
DT_cl	1	206	0.07861870361935246
DT_cl	1	34	0.061514842866594345
DT_cl	1	52	0.08513930149617775
DT_cl	1	114	0.05922893524857235
DT_cl	1	32	0.08843576881659637
DT_cl	1	44	0.11942938592054216
DT_cl	1	174	0.1078060392762898
DT_cl	1	467	0.08564759660748823
DT_cl	1	81	0.05101402627335385
DT_cl	1	179	0.046103820423728854
DT_cl	1	180	0.05607827816750791
DT_cl	1	42	0.04740942048768898
DT_n	0	29	0.03611137681870558
DT_cl	1	273	0.03846765836543982
DT_cl	1	88	0.18392641405253998
DT_cl	1	53	0.0847540803591159
DT_cl	1	375	0.03891777750302966
DT_cl	1	57	0.2415508924749883
DT_cl	1	301	0.05910887377086794
DT_cl	1	363	0.07966982877580801
DT_cl	1	344	0.07662791950176794
DT_cl	1	844	0.05344585199403229
DT_cl	1	30	0.118372395652999
DT_cl	1	84	0.2149869380760534
DT_cl	1	1088	0.07053872950016833
DT_n	0	498	0.03548342766089297
DT_cl	1	1377	0.05266214043830553
DT_cl	1	166	0.05250708266826195
DT_cl	1	166	0.11992891100190366
DT_cl	1	407	0.040340337247196524
DT_cl	1	123	0.06230859207546044
DT_cl	1	83	0.13350314640030855
DT_cl	1	466	0.12441856344649317
DT_cl	1	1707	0.12937032430442771
DT_cl	1	172	0.10099749242736071
DT_cl	1	271	0.08202905457514784
DT_cl	1	102	0.034528507593189296
DT_cl	1	53	0.040419071901325834
DT_cl	1	435	0.07061456147854074
DT_cl	1	56	0.03850409850364983
DT_cl	1	918	0.039557769084151824
DT_cl	1	162	0.05515765669904029
DT_cl	1	542	0.11359462167988756
DT_cl	1	288	0.05464221325424096
DT_cl	1	31	0.06329745452078307
DT_cl	1	85	0.12373484929063376
DT_cl	1	249	0.035016003267922625
DT_cl	1	56	0.07719884662407837
DT_cl	1	283	0.07383745543317045
DT_cl	1	120	0.04183132783968502
DT_cl	1	304	0.05850480602380854
DT_cl	1	610	0.0376454566932645
DT_cl	1	817	0.21824356596672367
DT_cl	1	160	0.045648775459796016
DT_cl	1	240	0.04401688660028788
DT_cl	1	579	0.09731847991157123
DT_cl	1	120	0.20358957568778516
DT_cl	1	96	0.04632265665344535
DT_cl	1	61	0.28507180779196645
DT_cl	1	435	0.04223138236593829
DT_cl	1	133	0.05726293750644917
DT_cl	1	235	0.05455179600426369
DT_cl	1	86	0.056080018265043496
DT_cl	1	224	0.06112260230552721
DT_cl	1	29	0.16828685259711848
DT_cl	1	641	0.0485461424228078
DT_cl	1	525	0.21596970288698855
DT_cl	1	548	0.06489402030993731
DT_cl	1	123	0.07620590630631648
DT_cl	1	292	0.05508779387599605
DT_cl	1	486	0.0388815500354333
DT_cl	1	126	0.0741667697292565
DT_cl	1	387	0.08865439998560883
DT_cl	1	78	0.05898874964569278
DT_cl	1	371	0.04302897600830493
DT_cl	1	228	0.13478546886545192
DT_cl	1	90	0.07192211485060461
DT_cl	1	69	0.0497917967098113
DT_cl	1	249	0.03780529503057339
DT_cl	1	684	0.03575592952127597
DT_cl	1	175	0.06220036214361611
DT_cl	1	411	0.07980381717751141
DT_cl	1	120	0.19983563796324866
DT_n	0	454	0.03584220525061488
DT_cl	1	23	0.16464441858874088
DT_cl	1	142	0.05646995860447455
DT_cl	1	688	0.05006716609328022
DT_cl	1	1042	0.06909253669087534
DT_cl	1	214	0.050874921328750655
DT_cl	1	196	0.15379966534422979
DT_cl	1	99	0.09130182066680877
DT_cl	1	114	0.05547325712420328
DT_cl	1	362	0.0629429311035076
DT_cl	1	219	0.1047692999501093
DT_cl	1	69	0.1487263655810818
DT_cl	1	154	0.034961095168918196
DT_cl	1	575	0.04476520920704463
DT_cl	1	533	0.06069910890443219
DT_cl	1	284	0.05818105905138682
DT_cl	1	104	0.18816229011820104
DT_cl	1	68	0.13157232910586195
DT_cl	1	216	0.044388216718258905
DT_n	0	410	0.035086692773719126
DT_cl	1	202	0.09957800561231811
DT_cl	1	133	0.040512131488066504
DT_cl	1	1176	0.1341098086709467
DT_cl	1	377	0.04999766107956325
DT_cl	1	464	0.04773421244237985
DT_cl	1	104	0.07324560913490796
DT_cl	1	128	0.04018048714641581
DT_cl	1	256	0.08127973991363024
DT_cl	1	398	0.04807223732666411
DT_cl	1	824	0.03606192662455666
DT_cl	1	182	0.130150104384563
DT_cl	1	29	0.07117645360865826
DT_cl	1	60	0.06942913919013631
DT_cl	1	298	0.06065235171383859
DT_cl	1	745	0.12988029590527328
DT_cl	1	64	0.13171689388060212
DT_cl	1	484	0.13747273170281504
DT_cl	1	54	0.07458126830430556
DT_cl	1	32	0.04177269635640892
DT_cl	1	255	0.04869187557769102
DT_cl	1	35	0.15003111581874284
DT_cl	1	174	0.04077268889830018
DT_n	0	516	0.034734633757527854
DT_cl	1	393	0.03487263760140675
DT_cl	1	674	0.056398312421558405
DT_cl	1	58	0.1829626749237672
DT_cl	1	150	0.050263572355336295
DT_cl	1	38	0.10166698983173417
DT_cl	1	84	0.05040947093980681
DT_cl	1	125	0.07677308205941667
DT_cl	1	62	0.21689414227136425
DT_cl	1	871	0.051608136543010046
DT_cl	1	62	0.12588797172478194
DT_cl	1	54	0.04901677459056084
DT_cl	1	744	0.15535978318074503
DT_cl	1	152	0.038227480179703344
DT_cl	1	379	0.1100490938822009
DT_cl	1	357	0.03782088779865767
DT_cl	1	29	0.04153612345616553
DT_cl	1	251	0.0628023620426105
DT_n	0	484	0.04185560803879885
DT_cl	1	374	0.10741190301360266
DT_cl	1	32	0.06090396931114686
DT_cl	1	462	0.1443168877205879
DT_cl	1	370	0.06528549179473582
DT_cl	1	362	0.08518739892281557
DT_cl	1	135	0.05484572238923626
DT_cl	1	304	0.10526243718713367
DT_cl	1	272	0.07061996827935163
DT_cl	1	151	0.057702775292044095
DT_cl	1	365	0.03988255910087387
DT_cl	1	690	0.1031991771330663
DT_cl	1	350	0.047678025877276244
DT_cl	1	107	0.08110101662682927
DT_cl	1	265	0.04438519275561542
DT_cl	1	48	0.08658606655320049
DT_cl	1	59	0.05099488966976245
DT_cl	1	406	0.037615431149717285
DT_cl	1	319	0.25050654318045745
DT_n	0	50	0.04669736340462268
DT_cl	1	743	0.04121317865435043
DT_cl	1	121	0.04019662274400298
DT_cl	1	25	0.060066178417016995
DT_cl	1	46	0.07970078942302655
DT_cl	1	479	0.07496025061168167
DT_cl	1	121	0.04332920912463805
DT_cl	1	200	0.08288093969619374
DT_cl	1	152	0.050403449279631134
DT_cl	1	178	0.10492627951670437
DT_cl	1	151	0.04627448568846637
DT_cl	1	93	0.04430094322509041
DT_cl	1	136	0.07631866948803843
DT_cl	1	143	0.14573925705825783
DT_n	0	66	0.03647102982000289
DT_cl	1	602	0.055266909046740136
DT_cl	1	99	0.05303319765361239
DT_cl	1	339	0.04959185782800219
DT_cl	1	40	0.046689082058732706
DT_cl	1	40	0.16356727488860132
DT_cl	1	76	0.06245989302932329
DT_cl	1	26	0.13359228247352986
DT_cl	1	100	0.0345936616068328
DT_cl	1	93	0.036854105764284446
DT_cl	1	67	0.102306734357567
DT_cl	1	396	0.06712329537366746
DT_cl	1	700	0.055216646301703635
DT_cl	1	356	0.045076500744013086
DT_cl	1	232	0.03570883556753653
DT_cl	1	351	0.0668734365566075
DT_cl	1	482	0.05087188211408449
DT_cl	1	161	0.04978383354213182
DT_cl	1	492	0.04592456581065243
DT_cl	1	106	0.06094793490490494
DT_cl	1	230	0.03691741729626434
DT_cl	1	479	0.0536885708524375
DT_cl	1	141	0.054215900771127694
DT_cl	1	143	0.08214279606222823
DT_cl	1	447	0.09911750460417189
DT_cl	1	76	0.061187396096559314
DT_cl	1	164	0.07039227694284322
DT_cl	1	109	0.06364137767513227
DT_cl	1	47	0.26214628785182725
DT_cl	1	190	0.07281370888468885
DT_cl	1	265	0.03562328307637864
DT_cl	1	85	0.05753609606607851
DT_cl	1	32	0.2725510395264447
DT_cl	1	91	0.16184130992833218
DT_n	0	82	0.050499797991788775
DT_n	0	401	0.06350158195666694
DT_n	0	83	0.03978997291396578
DT_cl	1	365	0.16800329440171236
DT_cl	1	155	0.04347793831694085
DT_cl	1	55	0.34213104519438264
DT_cl	1	236	0.04394456638825355
DT_cl	1	229	0.07815604318195508
DT_cl	1	83	0.03878210580515113
DT_cl	1	94	0.04323274288893061
DT_cl	1	58	0.037365783937903345
DT_cl	1	230	0.049862587449278316
DT_cl	1	306	0.038697660946571885
DT_cl	1	231	0.04359891062098989
DT_cl	1	384	0.11659875134274404
DT_cl	1	91	0.07760417828942172
DT_cl	1	566	0.04255617972740109
DT_cl	1	38	0.1237891489544511
DT_cl	1	588	0.07085144635002376
DT_cl	1	239	0.04896612294730587
DT_cl	1	145	0.07659704448900907
DT_cl	1	570	0.0848369359308138
DT_cl	1	124	0.06630535183004165
DT_n	0	264	0.03688404342534311
DT_cl	1	108	0.1309580706147764
DT_cl	1	302	0.07892528702982547
DT_cl	1	119	0.142822144208307
DT_cl	1	229	0.05659739529737714
DT_cl	1	171	0.0708938872352797
DT_cl	1	470	0.03711952382466651
DT_cl	1	65	0.2818568054897339
DT_cl	1	225	0.08344395234744402
DT_n	0	191	0.0412271330613961
DT_cl	1	184	0.08673076570669941
DT_cl	1	25	0.08001912722434021
DT_cl	1	125	0.08146537377123948
DT_cl	1	251	0.06348273387753714
DT_cl	1	221	0.05188115247219896
DT_cl	1	182	0.03488988878867014
DT_cl	1	548	0.04527538087463446
DT_cl	1	207	0.16632286809285277
DT_cl	1	539	0.04380425602575358
DT_cl	1	57	0.16604565829074583
DT_n	0	183	0.05543559209010917
DT_cl	1	1022	0.03701290405570507
DT_cl	1	76	0.26017343387901043
DT_cl	1	37	0.05825287098877388
DT_n	0	105	0.03479711169243882
DT_cl	1	62	0.07603199330516879
DT_cl	1	40	0.0861249240721736
DT_cl	1	393	0.04264335681067907
DT_cl	1	97	0.04853899748288092
DT_cl	1	310	0.11954515958067391
DT_cl	1	293	0.24179495553330418
DT_cl	1	319	0.04145494574450584
DT_cl	1	367	0.9999976580575377
DT_cl	1	125	0.09810368815558734
DT_n	0	38	0.0412789222081855
DT_cl	1	55	0.051131041456820105
DT_cl	1	66	0.054501365473934416
DT_cl	1	308	0.045918739393441106
DT_cl	1	99	0.05373988984815168
DT_cl	1	43	0.06932540219628347
DT_cl	1	246	0.0466458555177196
DT_cl	1	239	0.07604864894087493
DT_cl	1	67	0.12524240355210933
DT_cl	1	65	0.09090442722750956
DT_cl	1	183	0.14659916090005842
DT_cl	1	73	0.1997693301688791
DT_cl	1	222	0.04947542430495661
DT_cl	1	249	0.10899197974217117
DT_cl	1	75	0.034842758572000795
DT_cl	1	311	0.07086630271844106
DT_cl	1	537	0.10650449471604606
DT_cl	1	397	0.043295954140006726
DT_n	0	234	0.04044261696666978
DT_cl	1	91	0.23710423248484244
DT_n	0	94	0.04242208178959533
DT_cl	1	486	0.03980619790934933
DT_cl	1	217	0.11538741756107151
DT_cl	1	541	0.07264636395462354
DT_cl	1	667	0.049067378305191624
DT_cl	1	289	0.13804819994208647
DT_cl	1	67	0.07110856979349937
DT_cl	1	435	0.14209766154805573
DT_cl	1	35	0.20219581081166424
DT_cl	1	297	0.05852612317523472
DT_cl	1	231	0.04291914925207213
DT_cl	1	380	0.082556732602719
DT_cl	1	723	0.04539316889770606
DT_cl	1	543	0.05362646933223985
DT_cl	1	68	0.12197976402445738
DT_cl	1	32	0.09186545835318531
DT_cl	1	420	0.0794321578583423
DT_cl	1	281	0.10365295907754309
DT_cl	1	311	0.08813102617009554
DT_cl	1	62	0.1767640888659722
DT_cl	1	372	0.03504673425222683
DT_cl	1	106	0.07950951134228529
DT_cl	1	73	0.03467694018849316
DT_cl	1	55	0.10430616713804834
DT_cl	1	468	0.2299035941050238
DT_cl	1	595	0.09949427509474307
DT_cl	1	566	0.08198518781446372
DT_cl	1	43	0.051617085458566137
DT_cl	1	25	0.07364352318755486
DT_cl	1	115	0.1560183168087205
DT_cl	1	455	0.07561301572630211
DT_cl	1	76	0.04302558859966776
DT_cl	1	34	0.07915160455264128
DT_cl	1	315	0.09067407584190362
DT_cl	1	86	0.07570482362663433
DT_cl	1	53	0.066337216043954
DT_cl	1	186	0.048137519388943034
DT_cl	1	168	0.040737630895730716
DT_cl	1	23	0.04242626839793801
DT_cl	1	449	0.06007840592021688
DT_cl	1	143	0.049763564821327155
DT_cl	1	1748	0.06893421410210653
DT_cl	1	532	0.04735478425349201
DT_cl	1	111	0.0493003413935344
DT_cl	1	347	0.07155076822554728
DT_cl	1	25	0.06330912873403373
DT_cl	1	1098	0.05116707208105434
DT_cl	1	65	0.06109196058690236
DT_n	0	100	0.0365122137402057
DT_cl	1	90	0.06631501956504786
DT_cl	1	724	0.08617589567411565
DT_cl	1	132	0.0571964623170122
DT_cl	1	623	0.14140157337485512
DT_cl	1	301	0.05612662843866939
DT_cl	1	71	0.043589285420523545
DT_cl	1	106	0.1793656063698097
DT_cl	1	514	0.05238641145234522
DT_cl	1	99	0.11026574169207488
DT_cl	1	177	0.1038535882430754
DT_cl	1	29	0.044852541809317165
DT_cl	1	126	0.055429121502048005
DT_n	0	216	0.049441697461175736
DT_cl	1	48	0.05273660429253807
DT_cl	1	230	0.06325915257549002
DT_cl	1	369	0.23561082676311765
DT_cl	1	186	0.12370069541544527
DT_cl	1	326	0.0979421237997214
DT_cl	1	85	0.10452658318224066
DT_cl	1	195	0.04148725759596585
DT_cl	1	545	0.08286861860143653
DT_cl	1	80	0.09581132651630529
DT_cl	1	104	0.039222497290668755
DT_cl	1	386	0.04057441547035087
DT_cl	1	449	0.03657850236664808
DT_n	0	294	0.03870975652235989
DT_cl	1	627	0.04635284449818672
DT_cl	1	399	0.0495728067063026
DT_cl	1	326	0.09821675457569301
DT_cl	1	58	0.058400231971846926
DT_cl	1	126	0.0796641350187295
DT_cl	1	212	0.0592705925559202
DT_cl	1	377	0.06001726412536673
DT_n	0	408	0.03884360700972633
DT_cl	1	74	0.3162205802937819
DT_cl	1	60	0.05884719335381491
DT_cl	1	125	0.0463817721418052
DT_cl	1	249	0.04926200771664335
DT_cl	1	217	0.05476339723593828
DT_cl	1	74	0.09078965911812521
DT_cl	1	70	0.05229282322768123
DT_cl	1	369	0.07238589537964513
DT_cl	1	48	0.1495483724407169
DT_cl	1	74	0.0708018473986292
DT_n	0	233	0.04288483715684948
DT_cl	1	43	0.05311961661120714
DT_cl	1	289	0.08941171121427943
DT_n	0	53	0.03486486470034381
DT_cl	1	46	0.13566478558945796
DT_cl	1	77	0.12054793129737623
DT_cl	1	437	0.03773053738498757
DT_cl	1	293	0.07674183482078095
DT_cl	1	422	0.10432230874207676
DT_cl	1	684	0.07202303588121536
DT_cl	1	60	0.15430342966690871
DT_cl	1	127	0.03589192517883609
DT_cl	1	102	0.04090713802848896
DT_cl	1	182	0.03802093015724179
DT_n	0	98	0.03690947855564063
DT_cl	1	426	0.03535866163502663
DT_cl	1	257	0.04104898399036161
DT_cl	1	122	0.06296297629033919
DT_cl	1	45	0.05227436439210415
DT_n	0	172	0.0562240284124693
DT_cl	1	194	0.05017746365598253
DT_n	0	56	0.049550972680424854
DT_cl	1	271	0.0714755156242925
DT_cl	1	63	0.12088947287169205
DT_cl	1	117	0.051432168892411555
DT_cl	1	80	0.12217037506279933
DT_cl	1	258	0.05336227772324837
DT_cl	1	144	0.07465508433202793
DT_cl	1	79	0.14611362547033196
DT_cl	1	23	0.14514170613742158
DT_cl	1	166	0.08363080189063
DT_cl	1	2093	0.0549310889523431
DT_cl	1	659	0.05900943384202317
DT_cl	1	42	0.08494128603882893
DT_cl	1	115	0.039869902030482164
DT_cl	1	129	0.0672032120840054
DT_cl	1	107	0.04052712987949163
DT_cl	1	21	0.10068635706478113
DT_cl	1	41	0.03629005789585029
DT_cl	1	359	0.04092185949366888
DT_cl	1	91	0.09434866448243573
DT_cl	1	130	0.08572489788888073
DT_cl	1	537	0.09169559013790195
DT_cl	1	227	0.04918769912892423
DT_cl	1	728	0.1068037320739963
DT_cl	1	1518	0.060560044781370094
DT_cl	1	56	0.04261602643362617
DT_cl	1	178	0.038411311662081074
DT_n	0	300	0.04217965911045248
DT_cl	1	90	0.16161742398425977
DT_cl	1	52	0.03473026985621267
DT_cl	1	34	0.06547670791276554
DT_cl	1	58	0.0685876189776959
DT_cl	1	60	0.07529388506929512
DT_cl	1	427	0.0721696526650159
DT_cl	1	173	0.2515434608681368
DT_cl	1	65	0.04362709319273462
DT_n	0	263	0.036160775043037253
DT_cl	1	247	0.040136118085321935
DT_cl	1	171	0.11571548027628975
DT_cl	1	436	0.06690179153689546
DT_cl	1	219	0.10642295234045729
DT_cl	1	116	0.07066698465848116
DT_cl	1	84	0.07053655645456648
DT_cl	1	104	0.05723086963946413
DT_cl	1	625	0.03938388919002971
DT_cl	1	325	0.04547470183801741
DT_cl	1	180	0.08632539653605015
DT_cl	1	515	0.047678854875535324
DT_n	0	50	0.03790981737788649
DT_n	0	211	0.04574574392843525
DT_cl	1	178	0.07291585567109732
DT_cl	1	119	0.1398807468803915
DT_n	0	445	0.04141608230460907
DT_cl	1	42	0.24597407468603802
DT_cl	1	813	0.09887793521164416
DT_cl	1	111	0.07392084437371865
DT_cl	1	634	0.065463485796716
DT_cl	1	515	0.03516253910892642
DT_cl	1	106	0.06904688776566803
DT_cl	1	21	0.06559943781440174
DT_cl	1	177	0.04597304182763007
DT_cl	1	162	0.056953302855739914
DT_cl	1	229	0.06913713692029246
DT_cl	1	531	0.09334310696305655
DT_cl	1	133	0.2948232262503147
DT_cl	1	186	0.037487849305413566
DT_cl	1	1167	0.10806247661711549
DT_cl	1	1120	0.05853498413589995
DT_cl	1	31	0.0684727167377621
DT_cl	1	963	0.04432248469023789
DT_cl	1	235	0.056721954456687616
DT_cl	1	456	0.19674121374800316
DT_cl	1	75	0.07400625830783304
DT_cl	1	553	0.07592384931784413
DT_cl	1	138	0.038397159921534384
DT_cl	1	69	0.12234391722832143
DT_cl	1	23	0.048962011405299856
DT_cl	1	806	0.04985676068673278
DT_cl	1	362	0.0354401444583997
DT_cl	1	249	0.05983681821357065
DT_cl	1	538	0.1271168263828988
DT_cl	1	99	0.06847728089858805
DT_n	0	37	0.06419654799564936
DT_cl	1	99	0.08742619527981293
DT_cl	1	40	0.09867163054908525
DT_cl	1	119	0.10029792657512543
DT_cl	1	56	0.09262600299173089
DT_n	0	37	0.06037309993855249
DT_cl	1	165	0.05675965502591504
DT_cl	1	532	0.08567204276652686
DT_cl	1	262	0.03839400432885153
DT_n	0	268	0.051297612401746906
DT_cl	1	47	0.10120007209042674
DT_cl	1	81	0.23490284941313289
DT_cl	1	368	0.19729505341255807
DT_cl	1	218	0.15078889816886754
DT_cl	1	133	0.20434455339995217
DT_cl	1	200	0.04037494369631365
DT_n	0	100	0.04065926918258724
DT_cl	1	42	0.10313787698043762
DT_cl	1	823	0.03444368986602651
DT_cl	1	336	0.11834507155531919
